Order ID,Product ID,Customer ID,Order Date,Sales,Profit,Quantity,Discount
ES-2015-BS1180045-42235,OFF-SU-6167,BS-1180045,19-08-2015,75,9,3,0.0
IR-2014-DC285060-41991,OFF-AR-3452,DC-285060,18-12-2014,38,8,2,0.0
IN-2015-DW131957-42181,OFF-SU-6178,DW-131957,26-06-2015,120,44,3,0.1
IN-2013-JE156107-41570,TEC-PH-3139,JE-156107,23-10-2013,245,100,4,0.1
CA-2012-EB13840140-41058,OFF-PA-3116,EB-138401408,29-05-2012,13,6,3,0.0
IN-2015-VB2174527-42357,OFF-ST-5702,VB-2174527,19-12-2015,211,93,1,0.0
MX-2015-MO1780051-42280,OFF-PA-4145,MO-1780051,03-10-2015,157,18,5,0.0
ID-2015-AH1019597-42156,TEC-CO-4582,AH-1019597,01-06-2015,148,-2,2,0.5
ES-2014-DK12835120-41651,OFF-EN-4903,DK-12835120,12-01-2014,73,13,4,0.0
CA-2015-EB13840140-42279,OFF-PA-6586,EB-138401404,02-10-2015,19,9,3,0.0
ES-2015-JH1582045-42256,OFF-LA-3313,JH-1582045,09-09-2015,42,8,4,0.0
IN-2015-SS2059059-42236,OFF-EN-4444,SS-2059059,20-08-2015,130,-14,6,0.47
ES-2012-SP2065045-41039,OFF-PA-6613,SP-2065045,10-05-2012,49,11,2,0.0
MX-2015-KM1622526-42140,OFF-EN-4445,KM-1622526,16-05-2015,102,26,4,0.0
MX-2013-KB1640518-41530,OFF-ST-5711,KB-1640518,13-09-2013,82,16,2,0.0
ID-2013-TP21415118-41467,OFF-BI-6385,TP-21415118,12-07-2013,172,-62,7,0.5
ID-2013-VG2180559-41317,FUR-FU-4040,VG-2180559,12-02-2013,73,-8,2,0.27
IN-2015-VM218357-42166,TEC-CO-4589,VM-218357,11-06-2015,129,-8,1,0.1
MX-2013-CY1274531-41564,TEC-PH-5814,CY-1274531,17-10-2013,333,163,3,0.0
ES-2013-CD1228044-41500,OFF-AR-5923,CD-1228044,14-08-2013,182,47,7,0.0
ES-2014-JW1522045-41767,OFF-ST-5693,JW-1522045,08-05-2014,255,17,2,0.1
CA-2014-ER13855140-41948,FUR-TA-3557,ER-138551408,05-11-2014,876,-292,10,0.4
HR-2013-ME772530-41492,TEC-MA-5506,ME-772530,06-08-2013,86,19,1,0.0
CA-2014-ER13855140-41948,OFF-SU-5635,ER-138551408,05-11-2014,185,-34,2,0.2
ES-2015-NG1843048-42272,OFF-AR-3537,NG-1843048,25-09-2015,184,75,7,0.0
IN-2015-CJ118757-42116,OFF-SU-6177,CJ-118757,22-04-2015,86,26,2,0.1
CA-2014-ER13855140-41889,OFF-AP-4247,ER-138551402,07-09-2014,77,22,6,0.0
ES-2015-GD1459048-42026,OFF-PA-4144,GD-1459048,22-01-2015,145,20,3,0.0
ID-2015-JC1538592-42039,FUR-BO-5959,JC-1538592,04-02-2015,232,-97,2,0.4
ES-2015-JP1546045-42059,OFF-AR-5921,JP-1546045,24-02-2015,162,81,6,0.0
IS-2014-KB640563-41982,OFF-EN-3100,KB-640563,09-12-2014,138,2,4,0.0
ES-2012-MM1828045-41002,OFF-AR-3548,MM-1828045,03-04-2012,92,15,6,0.0
IN-2013-TS2134092-41569,FUR-CH-5448,TS-2134092,22-10-2013,281,30,2,0.0
US-2015-AA106455-42314,TEC-AC-4185,AA-106455,06-11-2015,206,-79,2,0.4
ES-2012-BP11185139-41252,OFF-AR-3452,BP-11185139,09-12-2012,51,7,3,0.1
IN-2012-BS1159027-41020,FUR-CH-5407,BS-1159027,21-04-2012,159,28,2,0.0
MZ-2014-DS303087-41814,OFF-SU-4137,DS-303087,24-06-2014,76,36,2,0.0
CA-2014-ER13855140-41948,OFF-ST-4088,ER-138551408,05-11-2014,45,3,2,0.2
ES-2014-ML1741045-41958,FUR-CH-5407,ML-1741045,15-11-2014,95,-102,3,0.6
CA-2013-ER13855140-41629,OFF-AP-3364,ER-138551404,21-12-2013,60,4,7,0.2
IT-2014-RC1982545-41803,OFF-EN-5029,RC-1982545,13-06-2014,91,30,2,0.0
ID-2012-TS2137092-41074,OFF-BI-2901,TS-2137092,14-06-2012,183,-88,6,0.4
MX-2014-JE1616518-41941,TEC-CO-3587,JE-1616518,29-10-2014,175,62,1,0.002
CA-2014-EB13870140-41916,FUR-CH-5424,EB-138701406,04-10-2014,599,93,6,0.1
IN-2012-BW1120059-41156,OFF-AR-3525,BW-1120059,04-09-2012,195,29,5,0.27
CA-2013-EB13870140-41542,FUR-TA-3560,EB-138701404,25-09-2013,1044,240,3,0.0
IN-2014-DM1295527-41888,OFF-FA-5471,DM-1295527,06-09-2014,129,64,9,0.0
MA-2013-MS753077-41432,OFF-AR-6121,MS-753077,07-06-2013,40,19,4,0.0
ID-2014-TC2114597-41979,TEC-PH-3816,TC-2114597,06-12-2014,139,-81,2,0.5
MX-2013-HK1489036-41511,TEC-AC-3379,HK-1489036,25-08-2013,127,31,6,0.2
US-2015-SW2027555-42333,TEC-CO-5995,SW-2027555,25-11-2015,66,-3,1,0.402
ES-2014-AH10585139-41920,TEC-PH-3797,AH-10585139,08-10-2014,163,31,2,0.0
IN-2015-BM1157559-42179,FUR-FU-5731,BM-1157559,24-06-2015,41,9,3,0.27
ES-2015-KH16360139-42195,OFF-FA-3063,KH-16360139,10-07-2015,100,25,6,0.0
ES-2013-SS2041045-41501,OFF-BI-3253,SS-2041045,15-08-2013,77,30,6,0.0
IZ-2014-SP1092061-41926,OFF-AR-5923,SP-1092061,14-10-2014,116,12,4,0.0
MX-2014-FH1436582-41994,TEC-AC-4151,FH-1436582,21-12-2014,138,4,5,0.0
US-2013-WB2185082-41528,TEC-AC-3391,WB-2185082,11-09-2013,153,65,2,0.0
MO-2015-DF313586-42326,TEC-PH-3130,DF-313586,18-11-2015,166,25,1,0.0
CA-2015-EB13870140-42035,FUR-CH-5425,EB-138701408,31-01-2015,419,-68,4,0.2
TU-2015-JG5115134-42364,OFF-BI-6383,JG-5115134,26-12-2015,80,-117,4,0.6
IN-2014-NW1840027-41872,OFF-EN-4441,NW-1840027,21-08-2014,95,14,2,0.0
US-2012-HR1483055-41170,TEC-CO-4568,HR-1483055,18-09-2012,417,-127,4,0.402
US-2012-SD2048582-41005,FUR-CH-4546,SD-2048582,06-04-2012,235,-38,3,0.2
MX-2012-LB1679531-40953,OFF-SU-4129,LB-1679531,14-02-2012,76,24,6,0.0
IR-2014-AJ78060-41874,FUR-FU-3067,AJ-78060,23-08-2014,93,28,4,0.0
IN-2014-CS121757-41810,TEC-PH-3142,CS-121757,20-06-2014,176,56,3,0.1
NI-2013-JO555095-41521,FUR-BO-5941,JO-555095,04-09-2013,101,-98,2,0.7
ES-2015-JM1565564-42154,TEC-CO-3696,JM-1565564,30-05-2015,290,93,2,0.0
US-2012-EB13870140-41220,TEC-PH-6313,EB-138701404,07-11-2012,333,25,3,0.2
MX-2014-AZ1075082-41908,TEC-PH-5357,AZ-1075082,26-09-2014,168,48,2,0.0
ES-2014-DK1315045-41797,OFF-AR-6115,DK-1315045,07-06-2014,44,0,2,0.0
US-2013-EB13870140-41417,OFF-AP-4292,EB-138701404,23-05-2013,121,13,4,0.2
IN-2015-JK1562559-42026,TEC-AC-3379,JK-1562559,22-01-2015,63,-34,3,0.47
ES-2013-MC1727545-41565,TEC-AC-5126,MC-1727545,18-10-2013,87,39,3,0.0
IN-2015-TT2107092-42355,OFF-BI-3712,TT-2107092,17-12-2015,56,23,2,0.0
ES-2015-TM2149045-42136,OFF-AR-5905,TM-2149045,12-05-2015,107,0,2,0.0
MX-2015-CR1273051-42262,OFF-AR-3456,CR-1273051,15-09-2015,35,13,2,0.0
MX-2013-KD1627018-41532,OFF-ST-4108,KD-1627018,15-09-2013,94,18,3,0.0
ES-2014-Dl13600139-41894,TEC-PH-3791,Dl-13600139,12-09-2014,269,91,3,0.0
CA-2012-EB13870140-41033,FUR-CH-4427,EB-138701402,04-05-2012,127,-9,3,0.3
LT-2012-MH744072-41041,TEC-AC-3388,MH-744072,12-05-2012,114,25,1,0.0
IN-2013-MY1829527-41300,FUR-FU-3036,MY-1829527,26-01-2013,140,70,7,0.0
HR-2015-PB910530-42229,TEC-MA-5018,PB-910530,13-08-2015,244,70,2,0.0
IN-2015-RA1988527-42034,OFF-SU-4310,RA-1988527,30-01-2015,73,7,3,0.0
US-2014-PO1885082-41863,FUR-TA-3440,PO-1885082,12-08-2014,285,-17,1,0.2
US-2012-JK1564036-41191,TEC-CO-3600,JK-1564036,09-10-2012,781,-129,10,0.202
US-2015-GB1457536-42299,OFF-ST-5693,GB-1457536,22-10-2015,227,56,3,0.2
CA-2014-EB13870140-41983,TEC-PH-3154,EB-138701408,10-12-2014,40,-9,3,0.2
IN-2015-DK12985144-42346,FUR-FU-5741,DK-12985144,08-12-2015,80,0,5,0.27
LO-2012-DM3525114-41266,OFF-ST-5706,DM-3525114,23-12-2012,62,18,1,0.0
ES-2013-GR1456064-41357,OFF-PA-5890,GR-1456064,24-03-2013,166,24,8,0.0
CA-2015-EB13870140-42074,TEC-PH-5344,EB-138701406,11-03-2015,53,-10,3,0.4
US-2013-EB13870140-41417,OFF-BI-3728,EB-138701404,23-05-2013,19,-12,7,0.7
CA-2013-EB13870140-41464,OFF-AR-3485,EB-138701408,09-07-2013,5,0,3,0.2
IV-2013-TC1114529-41538,TEC-PH-3816,TC-1114529,21-09-2013,139,47,1,0.0
MX-2014-PV1898582-41643,OFF-PA-6603,PV-1898582,04-01-2014,59,27,2,0.0
ES-2012-AS1004548-41261,OFF-AR-6106,AS-1004548,18-12-2012,99,23,2,0.0
CA-2015-EB13870140-42269,OFF-BI-4884,EB-138701406,22-09-2015,1,-1,2,0.7
IN-2013-FG1426058-41378,OFF-LA-5403,FG-1426058,14-04-2013,71,21,8,0.0
CA-2013-ED13885140-41580,FUR-CH-4672,ED-138851406,02-11-2013,2621,553,11,0.1
NI-2014-MT781595-41772,FUR-BO-5763,MT-781595,13-05-2014,262,-385,2,0.7
IN-2014-PL1892527-41969,OFF-SU-4118,PL-1892527,26-11-2014,221,97,7,0.0
ES-2013-RA198858-41298,OFF-BI-4818,RA-198858,24-01-2013,362,65,7,0.0
CA-2014-ED13885140-41937,TEC-AC-5280,ED-138851404,25-10-2014,450,162,5,0.0
IN-2013-SZ2003559-41524,OFF-EN-3666,SZ-2003559,07-09-2013,171,-45,8,0.47
CA-2013-ED13885140-41628,TEC-AC-4799,ED-138851402,20-12-2013,100,21,2,0.2
MX-2014-JE1574539-41977,OFF-PA-4176,JE-1574539,04-12-2014,152,36,7,0.0
ID-2013-AA1037558-41514,FUR-BO-3646,AA-1037558,28-08-2013,185,-81,3,0.5
IN-2014-EH1394559-41963,FUR-BO-3618,EH-1394559,20-11-2014,133,40,1,0.07
ES-2014-JK1520545-41905,OFF-FA-6186,JK-1520545,23-09-2014,131,10,7,0.0
IN-2013-LD1700511-41374,OFF-AR-5933,LD-1700511,10-04-2013,194,42,4,0.0
IT-2014-MP1796562-41903,FUR-FU-6276,MP-1796562,21-09-2014,40,-46,4,0.6
IN-2013-MY1829527-41300,FUR-CH-4703,MY-1829527,26-01-2013,327,150,2,0.0
TU-2013-NF8475134-41551,OFF-EN-4431,NF-8475134,04-10-2013,77,-31,12,0.6
ES-2015-RB1979548-42177,OFF-BI-3724,RB-1979548,22-06-2015,221,73,5,0.1
ES-2013-SC2030548-41507,TEC-PH-5837,SC-2030548,21-08-2013,136,46,1,0.0
MX-2013-DP1310528-41556,TEC-CO-3589,DP-1310528,09-10-2013,174,83,1,0.002
NI-2015-AG30095-42224,TEC-MA-5503,AG-30095,08-08-2015,188,-433,2,0.7
IT-2015-DB13555139-42063,TEC-AC-4172,DB-13555139,28-02-2015,171,-5,5,0.1
ES-2015-ER138558-42097,OFF-ST-4296,ER-138558,03-04-2015,112,28,2,0.0
CM-2015-LH715522-42120,FUR-CH-5793,LH-715522,26-04-2015,137,49,1,0.0
ES-2012-MH1729048-41032,FUR-FU-3957,MH-1729048,03-05-2012,111,4,5,0.0
CG-2013-TS1108533-41479,TEC-AC-5217,TS-1108533,24-07-2013,155,6,6,0.0
MX-2015-CB1202531-42360,OFF-PA-6619,CB-1202531,22-12-2015,70,28,4,0.0
TU-2012-BM1650134-41178,TEC-PH-5835,BM-1650134,26-09-2012,223,-106,4,0.6
ID-2013-GZ14470102-41499,FUR-BO-5770,GZ-14470102,13-08-2013,294,-85,3,0.35
IN-2015-JG153107-42350,OFF-EN-5039,JG-153107,12-12-2015,143,3,6,0.1
IN-2012-MC1757527-41157,FUR-BO-3891,MC-1757527,05-09-2012,2472,1038,6,0.0
MX-2013-DW1348018-41571,FUR-FU-3029,DW-1348018,24-10-2013,140,7,5,0.0
MX-2014-MD1735018-41999,FUR-CH-5395,MD-1735018,26-12-2014,172,58,2,0.0
IN-2014-DW13480113-41681,TEC-AC-3404,DW-13480113,11-02-2014,780,179,3,0.0
CA-2015-ED13885140-42055,FUR-FU-6299,ED-138851404,20-02-2015,44,12,3,0.0
CA-2015-ED13885140-42234,OFF-AP-3400,ED-138851402,18-08-2015,38,-99,4,0.8
TU-2013-TH11235134-41520,OFF-ST-5702,TH-11235134,03-09-2013,84,-33,1,0.6
ES-2013-TB21250120-41626,OFF-BI-2893,TB-21250120,18-12-2013,66,27,5,0.0
MX-2014-BD1177018-41730,TEC-AC-5221,BD-1177018,01-04-2014,93,37,3,0.0
CA-2014-ED388523-41746,OFF-AR-3548,ED-388523,17-04-2014,15,2,1,0.0
CA-2014-ED13885140-41996,OFF-BI-6406,ED-138851404,23-12-2014,55,19,4,0.2
ES-2015-CM1193548-42244,OFF-AR-6118,CM-1193548,28-08-2015,78,26,3,0.0
PL-2013-JG5115103-41513,FUR-BO-4856,JG-5115103,27-08-2013,169,28,1,0.0
IN-2013-JM152657-41403,FUR-CH-4519,JM-152657,09-05-2013,106,46,2,0.1
IN-2014-JK1562558-41766,TEC-AC-3392,JK-1562558,07-05-2014,284,39,7,0.0
IN-2015-JB1592527-42360,TEC-AC-5129,JB-1592527,22-12-2015,58,12,2,0.0
CG-2012-KN670533-41079,TEC-AC-3396,KN-670533,19-06-2012,115,49,2,0.0
IN-2014-NW1840027-41872,FUR-FU-3025,NW-1840027,21-08-2014,145,47,3,0.0
US-2013-GA145155-41444,TEC-AC-5860,GA-145155,19-06-2013,79,-11,5,0.4
MX-2014-NF1847582-41891,TEC-AC-4152,NF-1847582,09-09-2014,131,65,5,0.0
IN-2012-AA1064558-40934,OFF-AR-3469,AA-1064558,26-01-2012,342,54,7,0.0
ID-2014-BM117857-41669,OFF-AR-3528,BM-117857,30-01-2014,204,-22,4,0.1
CA-2015-ED13885140-42234,FUR-CH-5790,ED-138851402,18-08-2015,74,-2,4,0.3
AG-2015-CD27903-42236,TEC-PH-5346,CD-27903,20-08-2015,67,6,1,0.0
DJ-2014-DK289535-41921,OFF-AR-6106,DK-289535,09-10-2014,49,11,1,0.0
IN-2015-LA1678027-42225,OFF-AR-3460,LA-1678027,09-08-2015,145,26,5,0.0
ID-2015-TP2156559-42355,OFF-AR-3492,TP-2156559,17-12-2015,101,16,5,0.27
MX-2014-JB1600028-41681,OFF-SU-4319,JB-1600028,11-02-2014,262,131,8,0.0
MX-2012-AT1043531-41193,OFF-ST-5697,AT-1043531,11-10-2012,59,19,3,0.0
ES-2012-AB1016545-40957,TEC-MA-5538,AB-1016545,18-02-2012,128,-1,3,0.15
RS-2015-AR825108-42295,TEC-PH-5264,AR-825108,18-10-2015,144,23,1,0.0
CA-2012-ED13885140-41235,OFF-LA-3083,ED-138851402,22-11-2012,23,8,2,0.2
CA-2015-ED13885140-42055,OFF-AR-5298,ED-138851404,20-02-2015,12,3,3,0.0
NI-2014-EG390095-41999,FUR-BO-5785,EG-390095,26-12-2014,467,-825,4,0.7
IZ-2013-FC433561-41316,OFF-PA-3999,FC-433561,11-02-2013,131,60,6,0.0
ES-2014-FH1435048-41902,FUR-BO-4855,FH-1435048,20-09-2014,221,68,2,0.1
IT-2013-HA1492064-41611,OFF-ST-6261,HA-1492064,03-12-2013,122,-28,1,0.4
IN-2015-HG1496527-42293,OFF-ST-4284,HG-1496527,16-10-2015,173,22,3,0.0
ID-2014-JK153257-41984,OFF-LA-5402,JK-153257,11-12-2014,61,26,6,0.1
MX-2014-EB14170143-41901,OFF-ST-6247,EB-14170143,19-09-2014,107,-64,2,0.4
MX-2015-NS1864082-42313,FUR-CH-5795,NS-1864082,05-11-2015,215,59,3,0.2
MX-2015-HG1484539-42260,FUR-CH-5802,HG-1484539,13-09-2015,114,38,2,0.0
ES-2014-AG1039045-41685,OFF-AR-3533,AG-1039045,15-02-2014,90,-43,9,0.5
CA-2012-ED13885140-41129,OFF-LA-3214,ED-138851404,08-08-2012,20,9,8,0.0
CA-2014-ED13885140-41996,TEC-MA-6301,ED-138851404,23-12-2014,11,3,1,0.2
RO-2015-LW6825107-42005,OFF-AR-6106,LW-6825107,01-01-2015,99,23,2,0.0
IN-2014-MH1778527-41697,OFF-ST-6068,MH-1778527,27-02-2014,95,17,2,0.0
UP-2013-ON8715137-41287,TEC-PH-5359,ON-8715137,13-01-2013,123,3,1,0.0
ES-2012-PS18970139-41139,OFF-BI-2897,PS-18970139,18-08-2012,75,10,5,0.0
IN-2012-RE1945058-41076,TEC-PH-5270,RE-1945058,16-06-2012,265,13,2,0.0
MX-2013-MB1730582-41410,TEC-CO-3682,MB-1730582,16-05-2013,256,48,2,0.002
IR-2014-AB15060-41971,FUR-CH-5793,AB-15060,28-11-2014,274,98,2,0.0
ES-2014-AB1016548-41710,OFF-ST-5705,AB-1016548,12-03-2014,223,-12,4,0.1
GG-2012-BS159047-41184,OFF-BI-3257,BS-159047,02-10-2012,97,11,2,0.0
IN-2014-DW131957-41982,FUR-TA-3336,DW-131957,09-12-2014,212,39,1,0.3
RO-2015-EM4095107-42103,OFF-SU-2977,EM-4095107,09-04-2015,63,17,2,0.0
SA-2015-FW4395110-42335,TEC-CO-3601,FW-4395110,27-11-2015,145,8,1,0.0
ES-2013-GH1466548-41443,OFF-ST-4296,GH-1466548,18-06-2013,152,25,3,0.1
IN-2014-KC16255118-41853,FUR-FU-3931,KC-16255118,02-08-2014,195,73,5,0.2
IN-2014-NF18595113-41798,FUR-FU-3943,NF-18595113,08-06-2014,108,18,1,0.0
CA-2015-ED13885140-42234,OFF-SU-2931,ED-138851402,18-08-2015,5,-1,2,0.2
IN-2012-SC207707-41062,OFF-SU-4303,SC-207707,02-06-2012,66,8,2,0.1
ES-2012-SC2080048-41032,OFF-AR-3502,SC-2080048,03-05-2012,99,32,2,0.0
MX-2015-EM1382551-42181,FUR-CH-5412,EM-1382551,26-06-2015,216,21,2,0.0
MX-2013-SW2027536-41587,FUR-BO-5799,SW-2027536,09-11-2013,118,-33,2,0.4
IZ-2015-AA64561-42318,OFF-ST-4057,AA-64561,10-11-2015,128,55,1,0.0
ID-2013-AG106757-41438,OFF-SU-6169,AG-106757,13-06-2013,44,-11,5,0.4
ES-2013-HZ1495045-41612,OFF-ST-6231,HZ-1495045,04-12-2013,56,22,4,0.1
CA-2015-ED13885140-42234,FUR-FU-2864,ED-138851402,18-08-2015,16,-22,2,0.6
CA-2015-ED13885140-42234,OFF-AR-3276,ED-138851402,18-08-2015,8,1,3,0.2
ES-2013-SO2033514-41459,OFF-ST-6057,SO-2033514,04-07-2013,146,44,3,0.0
ES-2013-SP2062048-41425,OFF-PA-4001,SP-2062048,31-05-2013,102,14,5,0.0
MX-2015-JE1574518-42302,OFF-ST-4057,JE-1574518,25-10-2015,171,0,2,0.0
MX-2015-TB2119082-42221,TEC-PH-5261,TB-2119082,05-08-2015,191,13,4,0.0
US-2014-DS1303018-41923,TEC-PH-5832,DS-1303018,11-10-2014,156,-90,9,0.6
CG-2012-AF87033-41182,OFF-ST-4061,AF-87033,30-09-2012,104,3,6,0.0
TU-2013-CM2655134-41374,FUR-CH-5756,CM-2655134,10-04-2013,49,-47,2,0.6
ID-2015-KB1624078-42064,OFF-EN-4912,KB-1624078,01-03-2015,278,55,6,0.0
ID-2013-LC169607-41500,OFF-SU-4304,LC-169607,14-08-2013,159,-16,5,0.1
MD-2015-MC742583-42260,FUR-CH-4632,MC-742583,13-09-2015,111,15,2,0.0
IN-2015-PP189557-42125,TEC-CO-3703,PP-189557,01-05-2015,129,4,1,0.1
US-2012-KT1646518-41072,TEC-AC-4166,KT-1646518,12-06-2012,91,-68,3,0.6
MX-2015-PM1913516-42116,TEC-PH-3802,PM-1913516,22-04-2015,708,92,7,0.0
US-2014-EG13900140-41977,FUR-CH-4417,EG-139001406,04-12-2014,542,102,3,0.1
ID-2015-CS124907-42173,TEC-CO-6001,CS-124907,18-06-2015,302,-151,4,0.4
IN-2015-Co1264088-42365,TEC-CO-3605,Co-1264088,27-12-2015,179,-19,2,0.37
IN-2012-JM1558092-41042,FUR-FU-3029,JM-1558092,13-05-2012,84,31,2,0.0
IN-2013-KT164657-41621,OFF-AR-3494,KT-164657,13-12-2013,48,1,3,0.4
IN-2015-MS178307-42306,OFF-PA-3987,MS-178307,29-10-2015,209,34,5,0.1
IN-2013-TB21055113-41562,OFF-AP-3861,TB-21055113,15-10-2013,193,34,5,0.0
MX-2014-AS1024018-41908,OFF-PA-6607,AS-1024018,26-09-2014,158,42,9,0.0
IT-2014-BS1166562-41864,TEC-PH-5814,BS-1166562,13-08-2014,250,-120,3,0.5
SA-2015-CK2325110-42173,OFF-FA-6186,CK-2325110,18-06-2015,226,18,12,0.0
IN-2014-ES1402027-41746,OFF-SU-6167,ES-1402027,17-04-2014,125,41,5,0.0
IT-2015-GM1469548-42173,TEC-MA-5506,GM-1469548,18-06-2015,130,-73,3,0.5
CG-2012-HR477033-41163,OFF-PA-4004,HR-477033,11-09-2012,159,0,6,0.0
IN-2014-JH1598559-41947,TEC-AC-5100,JH-1598559,04-11-2014,45,-2,3,0.47
IN-2014-MD1735056-41795,OFF-AR-3460,MD-1735056,05-06-2014,145,26,5,0.0
IN-2012-SW2027527-41076,OFF-PA-5884,SW-2027527,16-06-2012,118,8,4,0.0
ES-2015-YC2189545-42326,OFF-ST-6282,YC-2189545,18-11-2015,295,0,6,0.1
MX-2014-HA1492082-41783,OFF-SU-2988,HA-1492082,24-05-2014,54,12,3,0.0
MX-2012-TB2140031-41232,OFF-SU-4987,TB-2140031,19-11-2012,50,8,4,0.0
TU-2015-AY555134-42110,OFF-AR-3471,AY-555134,16-04-2015,41,-46,2,0.6
US-2015-EH1376555-42351,FUR-FU-3032,EH-1376555,13-12-2015,177,-94,4,0.4
CA-2013-EG13900140-41580,OFF-AP-4216,EG-139001408,02-11-2013,197,55,4,0.0
ES-2013-ND18370139-41318,OFF-EN-5023,ND-18370139,13-02-2013,59,26,4,0.1
US-2014-SC2005018-41783,OFF-AP-3582,SC-2005018,24-05-2014,101,-149,5,0.6
US-2013-DB13615101-41452,TEC-AC-4178,DB-13615101,27-06-2013,91,-61,4,0.4
MX-2013-MH1729082-41441,OFF-AR-3552,MH-1729082,16-06-2013,64,27,2,0.0
IN-2013-MY1738058-41545,FUR-CH-4545,MY-1738058,28-09-2013,289,49,2,0.0
IN-2015-MC1813027-42023,OFF-ST-6067,MC-1813027,19-01-2015,194,34,4,0.0
ES-2014-TC20980139-41689,OFF-EN-4919,TC-20980139,19-02-2014,142,69,5,0.0
IN-2015-TC209807-42251,OFF-AR-3553,TC-209807,04-09-2015,351,46,8,0.1
MX-2012-KD1634518-40977,FUR-CH-4557,KD-1634518,09-03-2012,200,7,3,0.0
ID-2014-BE11410102-41755,OFF-BI-2884,BE-11410102,26-04-2014,129,19,5,0.15
ES-2014-CW1190564-41977,OFF-LA-5377,CW-1190564,04-12-2014,62,14,5,0.0
US-2015-EG13900140-42347,FUR-CH-4404,EG-139001406,09-12-2015,215,-58,4,0.3
CG-2014-KH636033-41867,OFF-ST-5706,KH-636033,16-08-2014,62,18,1,0.0
IN-2015-LB1679558-42064,TEC-MA-4192,LB-1679558,01-03-2015,185,90,4,0.0
IT-2015-LF1718545-42246,OFF-AR-3496,LF-1718545,30-08-2015,48,0,4,0.0
ID-2015-MG176957-42264,FUR-BO-4847,MG-176957,17-09-2015,85,2,1,0.4
IZ-2015-MM792061-42341,TEC-CO-3683,MM-792061,03-12-2015,381,42,2,0.0
ES-2015-PT190908-42061,OFF-ST-4096,PT-190908,26-02-2015,145,0,3,0.0
ID-2013-SJ20215118-41445,TEC-PH-5832,SJ-20215118,20-06-2013,163,-146,5,0.5
ES-2014-TH21235125-41814,FUR-FU-5719,TH-21235125,24-06-2014,251,40,5,0.0
IN-2013-TP214157-41303,OFF-BI-3727,TP-214157,29-01-2013,135,54,3,0.1
US-2013-EB137055-41486,FUR-CH-4629,EB-137055,31-07-2013,132,-24,7,0.4
ES-2015-AB10105120-42119,OFF-SU-4135,AB-10105120,25-04-2015,129,61,3,0.0
ES-2012-BS1138045-41065,OFF-BI-6377,BS-1138045,05-06-2012,103,24,9,0.0
LE-2014-CC267071-41648,OFF-EN-3105,CC-267071,09-01-2014,54,21,2,0.0
US-2014-EG13900140-41977,OFF-PA-6520,EG-139001406,04-12-2014,182,84,8,0.0
IN-2014-KT1646527-41811,FUR-CH-4519,KT-1646527,21-06-2014,295,144,5,0.0
IN-2015-MM1792058-42299,OFF-BI-3725,MM-1792058,22-10-2015,205,36,4,0.0
ES-2015-NS18640120-42329,OFF-EN-4440,NS-18640120,21-11-2015,50,21,1,0.0
IN-2013-SH2039592-41488,FUR-CH-5752,SH-2039592,02-08-2013,98,21,2,0.0
ES-2015-KT16465139-42308,OFF-BI-6374,KT-16465139,31-10-2015,42,10,4,0.0
IN-2015-WB2185027-42346,OFF-SU-6179,WB-2185027,08-12-2015,94,9,2,0.0
ID-2015-ZC219107-42328,TEC-PH-5347,ZC-219107,20-11-2015,358,-24,6,0.1
ES-2015-AR1082564-42164,OFF-PA-5891,AR-1082564,09-06-2015,90,18,5,0.0
IT-2013-CA1205591-41545,TEC-CO-3605,CA-1205591,28-09-2013,213,-205,3,0.5
IN-2014-CC1247527-41762,OFF-LA-6030,CC-1247527,03-05-2014,39,1,3,0.0
US-2014-EG13900140-41977,FUR-TA-3434,EG-139001406,04-12-2014,400,-153,2,0.4
CA-2015-EG13900140-42326,TEC-AC-5147,EG-139001402,18-11-2015,239,83,5,0.2
ES-2012-JC1577548-41167,OFF-ST-5706,JC-1577548,15-09-2012,169,37,3,0.1
US-2014-EG13900140-41977,OFF-ST-5596,EG-139001406,04-12-2014,33,10,3,0.0
IN-2013-SC2030592-41541,OFF-BI-6375,SC-2030592,24-09-2013,126,49,10,0.0
MX-2014-LH1675082-41906,OFF-AR-5921,LH-1675082,24-09-2014,90,31,5,0.0
US-2014-AC10450143-41955,OFF-AR-3491,AC-10450143,12-11-2014,76,-3,7,0.4
HU-2012-ER385557-40918,OFF-EN-3668,ER-385557,10-01-2012,41,1,1,0.0
ES-2012-JF15565139-41135,OFF-BI-6371,JF-15565139,14-08-2012,55,18,2,0.0
US-2014-EG13900140-41977,OFF-LA-3243,EG-139001406,04-12-2014,6,3,2,0.0
CA-2015-EG13900140-42095,OFF-BI-6018,EG-139001402,01-04-2015,13,-22,13,0.8
IN-2015-NF1838527-42329,OFF-SU-4974,NF-1838527,21-11-2015,103,24,3,0.0
ES-2014-NP1870091-41864,TEC-PH-5265,NP-1870091,13-08-2014,143,-128,2,0.5
CG-2012-TB1162533-40954,OFF-ST-6248,TB-1162533,15-02-2012,134,63,1,0.0
US-2013-CB1202582-41571,OFF-SU-6180,CB-1202582,24-10-2013,207,41,7,0.0
MX-2015-AT1043582-42067,OFF-ST-4295,AT-1043582,04-03-2015,76,4,2,0.0
