Order Date,order year,order month
31-03-2015,2015,3
03-12-2014,2014,12
30-10-2015,2015,10
02-10-2015,2015,10
22-12-2012,2012,12
24-11-2012,2012,11
05-06-2015,2015,6
06-11-2012,2012,11
06-12-2014,2014,12
05-11-2015,2015,11
16-06-2015,2015,6
29-05-2015,2015,5
22-11-2014,2014,11
09-11-2013,2013,11
07-03-2012,2012,3
30-07-2014,2014,7
02-03-2013,2013,3
23-05-2015,2015,5
31-10-2013,2013,10
23-05-2013,2013,5
08-07-2012,2012,7
18-12-2014,2014,12
22-09-2013,2013,9
25-10-2014,2014,10
08-06-2012,2012,6
14-08-2014,2014,8
20-06-2015,2015,6
22-09-2013,2013,9
02-02-2013,2013,2
09-06-2015,2015,6
23-10-2015,2015,10
23-02-2015,2015,2
27-05-2015,2015,5
09-06-2015,2015,6
14-06-2014,2014,6
27-11-2013,2013,11
29-10-2013,2013,10
13-08-2015,2015,8
18-11-2014,2014,11
27-05-2015,2015,5
16-09-2014,2014,9
11-08-2012,2012,8
06-02-2014,2014,2
26-09-2014,2014,9
18-06-2013,2013,6
30-12-2014,2014,12
28-07-2012,2012,7
17-04-2015,2015,4
25-02-2014,2014,2
24-11-2013,2013,11
19-12-2012,2012,12
27-09-2013,2013,9
25-01-2015,2015,1
01-11-2014,2014,11
09-06-2015,2015,6
21-08-2012,2012,8
03-11-2015,2015,11
05-09-2014,2014,9
23-04-2014,2014,4
16-09-2015,2015,9
11-06-2015,2015,6
08-03-2013,2013,3
04-10-2012,2012,10
15-11-2015,2015,11
23-11-2015,2015,11
10-06-2015,2015,6
20-06-2015,2015,6
25-11-2012,2012,11
13-11-2014,2014,11
01-08-2014,2014,8
01-01-2014,2014,1
12-02-2013,2013,2
24-10-2012,2012,10
24-08-2014,2014,8
17-04-2012,2012,4
03-07-2015,2015,7
30-12-2014,2014,12
26-08-2012,2012,8
03-05-2014,2014,5
09-10-2013,2013,10
12-06-2013,2013,6
14-10-2014,2014,10
22-03-2014,2014,3
04-12-2015,2015,12
13-08-2014,2014,8
15-03-2015,2015,3
28-11-2015,2015,11
26-10-2013,2013,10
04-08-2015,2015,8
28-03-2015,2015,3
07-06-2014,2014,6
12-06-2013,2013,6
23-09-2014,2014,9
02-04-2014,2014,4
06-12-2014,2014,12
17-12-2014,2014,12
28-10-2014,2014,10
27-02-2014,2014,2
22-06-2014,2014,6
30-12-2015,2015,12
20-11-2015,2015,11
26-11-2013,2013,11
08-12-2012,2012,12
13-04-2013,2013,4
20-09-2014,2014,9
26-06-2013,2013,6
08-12-2015,2015,12
19-06-2012,2012,6
13-04-2013,2013,4
28-09-2013,2013,9
13-04-2013,2013,4
19-12-2015,2015,12
03-06-2015,2015,6
20-11-2012,2012,11
04-06-2015,2015,6
04-12-2012,2012,12
12-02-2015,2015,2
15-11-2013,2013,11
22-01-2014,2014,1
10-10-2014,2014,10
28-04-2015,2015,4
04-03-2014,2014,3
26-09-2012,2012,9
01-02-2014,2014,2
02-04-2014,2014,4
03-12-2014,2014,12
06-12-2014,2014,12
06-12-2014,2014,12
08-11-2012,2012,11
04-03-2014,2014,3
12-04-2012,2012,4
12-06-2012,2012,6
27-12-2014,2014,12
24-08-2013,2013,8
28-08-2012,2012,8
23-10-2013,2013,10
22-10-2014,2014,10
27-11-2015,2015,11
08-01-2015,2015,1
15-06-2014,2014,6
04-06-2014,2014,6
27-04-2013,2013,4
20-11-2014,2014,11
17-09-2014,2014,9
14-11-2014,2014,11
19-11-2014,2014,11
01-05-2015,2015,5
18-07-2014,2014,7
08-08-2013,2013,8
31-10-2012,2012,10
18-12-2015,2015,12
13-03-2014,2014,3
19-02-2013,2013,2
08-12-2012,2012,12
19-06-2012,2012,6
11-03-2014,2014,3
04-10-2015,2015,10
23-06-2015,2015,6
06-12-2012,2012,12
07-08-2014,2014,8
18-12-2015,2015,12
11-11-2014,2014,11
29-10-2014,2014,10
30-12-2014,2014,12
18-09-2014,2014,9
22-01-2014,2014,1
09-12-2014,2014,12
02-05-2013,2013,5
23-03-2013,2013,3
15-12-2015,2015,12
30-03-2013,2013,3
11-05-2014,2014,5
11-09-2012,2012,9
04-01-2012,2012,1
17-06-2015,2015,6
20-12-2015,2015,12
02-04-2014,2014,4
27-03-2013,2013,3
08-11-2015,2015,11
09-09-2014,2014,9
18-09-2012,2012,9
12-09-2013,2013,9
30-05-2012,2012,5
16-03-2014,2014,3
02-03-2013,2013,3
25-09-2014,2014,9
18-12-2015,2015,12
20-06-2013,2013,6
22-11-2014,2014,11
19-11-2015,2015,11
06-02-2015,2015,2
21-10-2012,2012,10
16-08-2014,2014,8
16-03-2013,2013,3
22-10-2015,2015,10
30-06-2015,2015,6
31-07-2014,2014,7
11-12-2015,2015,12
11-09-2015,2015,9
11-02-2015,2015,2
19-06-2013,2013,6
06-07-2012,2012,7
09-10-2012,2012,10
24-06-2014,2014,6
12-09-2014,2014,9
27-09-2015,2015,9
22-03-2015,2015,3
25-01-2015,2015,1
25-09-2013,2013,9
18-10-2013,2013,10
20-06-2015,2015,6
06-03-2014,2014,3
29-07-2014,2014,7
09-04-2015,2015,4
27-11-2015,2015,11
28-03-2014,2014,3
06-02-2015,2015,2
30-03-2013,2013,3
19-01-2013,2013,1
06-08-2015,2015,8
15-05-2013,2013,5
10-09-2014,2014,9
15-12-2015,2015,12
27-11-2014,2014,11
23-10-2013,2013,10
31-01-2013,2013,1
12-12-2012,2012,12
19-09-2013,2013,9
26-09-2012,2012,9
26-08-2014,2014,8
04-12-2015,2015,12
13-12-2014,2014,12
21-12-2012,2012,12
12-12-2012,2012,12
30-03-2013,2013,3
26-11-2015,2015,11
27-02-2014,2014,2
09-03-2013,2013,3
27-01-2012,2012,1
08-03-2013,2013,3
06-01-2015,2015,1
28-03-2015,2015,3
26-12-2015,2015,12
17-10-2013,2013,10
18-06-2015,2015,6
23-03-2014,2014,3
08-04-2012,2012,4
10-06-2015,2015,6
16-03-2014,2014,3
06-12-2013,2013,12
25-03-2015,2015,3
27-08-2014,2014,8
20-08-2014,2014,8
17-08-2012,2012,8
28-08-2014,2014,8
27-09-2012,2012,9
18-11-2015,2015,11
18-06-2015,2015,6
22-11-2013,2013,11
03-10-2014,2014,10
10-09-2013,2013,9
27-03-2015,2015,3
08-10-2014,2014,10
05-07-2013,2013,7
19-09-2012,2012,9
07-05-2013,2013,5
17-11-2015,2015,11
14-02-2015,2015,2
27-09-2015,2015,9
30-06-2015,2015,6
14-02-2015,2015,2
20-03-2015,2015,3
02-03-2013,2013,3
23-08-2013,2013,8
02-06-2015,2015,6
11-12-2012,2012,12
19-12-2014,2014,12
17-09-2015,2015,9
03-08-2012,2012,8
22-08-2013,2013,8
17-03-2015,2015,3
12-05-2013,2013,5
15-09-2012,2012,9
23-08-2013,2013,8
23-08-2013,2013,8
28-06-2014,2014,6
06-07-2014,2014,7
23-08-2013,2013,8
19-12-2015,2015,12
24-04-2015,2015,4
24-09-2013,2013,9
09-12-2015,2015,12
26-10-2013,2013,10
14-02-2015,2015,2
08-02-2014,2014,2
25-01-2014,2014,1
07-06-2013,2013,6
15-10-2015,2015,10
04-09-2014,2014,9
15-04-2012,2012,4
16-05-2015,2015,5
26-06-2015,2015,6
27-03-2014,2014,3
17-05-2014,2014,5
01-10-2013,2013,10
31-05-2015,2015,5
02-06-2015,2015,6
19-09-2014,2014,9
04-07-2015,2015,7
16-09-2014,2014,9
14-07-2013,2013,7
14-10-2012,2012,10
23-08-2013,2013,8
14-02-2015,2015,2
22-01-2014,2014,1
10-12-2014,2014,12
23-08-2013,2013,8
15-08-2014,2014,8
31-01-2012,2012,1
26-12-2015,2015,12
23-08-2013,2013,8
20-09-2014,2014,9
05-06-2014,2014,6
18-08-2015,2015,8
04-05-2013,2013,5
07-01-2014,2014,1
08-11-2015,2015,11
28-12-2013,2013,12
16-06-2015,2015,6
28-03-2012,2012,3
02-06-2015,2015,6
17-12-2014,2014,12
17-04-2014,2014,4
19-03-2013,2013,3
03-11-2013,2013,11
19-03-2013,2013,3
19-03-2013,2013,3
02-11-2012,2012,11
13-10-2015,2015,10
27-01-2013,2013,1
24-05-2014,2014,5
26-12-2013,2013,12
22-11-2012,2012,11
25-03-2015,2015,3
26-12-2015,2015,12
21-09-2014,2014,9
17-10-2013,2013,10
05-04-2013,2013,4
19-10-2012,2012,10
19-10-2012,2012,10
02-12-2014,2014,12
26-07-2013,2013,7
14-08-2013,2013,8
14-06-2014,2014,6
04-06-2015,2015,6
15-08-2015,2015,8
20-09-2012,2012,9
18-11-2015,2015,11
26-12-2015,2015,12
27-02-2014,2014,2
15-04-2012,2012,4
23-07-2015,2015,7
06-11-2015,2015,11
20-12-2014,2014,12
30-09-2015,2015,9
30-07-2015,2015,7
11-01-2013,2013,1
12-06-2013,2013,6
23-08-2012,2012,8
07-05-2013,2013,5
05-11-2013,2013,11
29-12-2015,2015,12
24-07-2013,2013,7
29-10-2015,2015,10
12-07-2014,2014,7
16-05-2015,2015,5
15-10-2014,2014,10
09-08-2012,2012,8
27-12-2014,2014,12
05-11-2015,2015,11
03-10-2012,2012,10
12-06-2015,2015,6
12-03-2013,2013,3
24-06-2013,2013,6
28-12-2013,2013,12
04-11-2015,2015,11
11-07-2015,2015,7
02-12-2014,2014,12
14-08-2015,2015,8
08-03-2013,2013,3
11-10-2012,2012,10
24-05-2013,2013,5
26-10-2013,2013,10
07-07-2015,2015,7
23-09-2015,2015,9
28-12-2015,2015,12
02-11-2012,2012,11
16-01-2013,2013,1
27-05-2015,2015,5
22-01-2015,2015,1
30-11-2014,2014,11
18-11-2015,2015,11
02-10-2013,2013,10
07-07-2015,2015,7
25-06-2014,2014,6
05-07-2014,2014,7
26-09-2015,2015,9
05-05-2012,2012,5
11-05-2013,2013,5
20-12-2012,2012,12
24-11-2015,2015,11
12-08-2015,2015,8
07-06-2014,2014,6
20-08-2012,2012,8
23-08-2013,2013,8
18-11-2015,2015,11
19-05-2015,2015,5
17-08-2013,2013,8
01-06-2013,2013,6
28-11-2014,2014,11
09-10-2013,2013,10
19-06-2014,2014,6
13-11-2012,2012,11
31-12-2013,2013,12
26-10-2013,2013,10
07-10-2014,2014,10
01-10-2015,2015,10
18-03-2015,2015,3
08-07-2014,2014,7
11-02-2014,2014,2
17-10-2015,2015,10
31-08-2012,2012,8
05-05-2012,2012,5
13-08-2015,2015,8
05-11-2013,2013,11
12-12-2014,2014,12
12-07-2013,2013,7
17-05-2014,2014,5
12-12-2014,2014,12
29-09-2013,2013,9
19-09-2012,2012,9
21-06-2014,2014,6
15-11-2015,2015,11
09-09-2015,2015,9
09-10-2013,2013,10
31-08-2013,2013,8
12-12-2014,2014,12
06-06-2013,2013,6
13-10-2012,2012,10
02-07-2014,2014,7
11-03-2015,2015,3
24-09-2014,2014,9
02-07-2013,2013,7
21-07-2015,2015,7
11-05-2013,2013,5
13-09-2012,2012,9
07-04-2015,2015,4
20-03-2012,2012,3
13-05-2015,2015,5
16-08-2012,2012,8
21-11-2013,2013,11
16-11-2012,2012,11
15-10-2014,2014,10
23-10-2015,2015,10
11-04-2013,2013,4
26-07-2013,2013,7
27-08-2013,2013,8
14-02-2014,2014,2
09-01-2015,2015,1
13-11-2012,2012,11
26-11-2015,2015,11
09-08-2015,2015,8
20-09-2012,2012,9
26-09-2014,2014,9
16-10-2014,2014,10
12-03-2015,2015,3
23-01-2014,2014,1
11-01-2012,2012,1
21-11-2012,2012,11
18-09-2012,2012,9
29-05-2015,2015,5
26-06-2015,2015,6
13-11-2013,2013,11
10-12-2014,2014,12
13-11-2015,2015,11
29-10-2014,2014,10
18-04-2014,2014,4
05-09-2015,2015,9
25-06-2014,2014,6
08-08-2015,2015,8
07-05-2015,2015,5
22-06-2014,2014,6
28-06-2014,2014,6
03-03-2013,2013,3
08-05-2015,2015,5
12-12-2014,2014,12
20-08-2014,2014,8
18-06-2014,2014,6
04-11-2012,2012,11
19-10-2013,2013,10
06-10-2015,2015,10
05-11-2013,2013,11
10-09-2015,2015,9
31-10-2015,2015,10
10-04-2014,2014,4
05-08-2015,2015,8
08-11-2013,2013,11
21-08-2015,2015,8
05-02-2014,2014,2
13-11-2013,2013,11
29-01-2015,2015,1
19-11-2013,2013,11
08-11-2015,2015,11
03-08-2015,2015,8
27-09-2015,2015,9
18-04-2013,2013,4
25-12-2013,2013,12
14-07-2015,2015,7
13-11-2013,2013,11
26-08-2015,2015,8
20-07-2014,2014,7
13-09-2012,2012,9
31-12-2014,2014,12
06-02-2015,2015,2
10-12-2014,2014,12
26-11-2015,2015,11
01-08-2015,2015,8
06-06-2012,2012,6
01-02-2013,2013,2
06-09-2014,2014,9
03-01-2015,2015,1
13-11-2015,2015,11
18-12-2014,2014,12
22-03-2013,2013,3
17-05-2012,2012,5
03-11-2012,2012,11
07-12-2013,2013,12
17-11-2015,2015,11
01-07-2015,2015,7
21-02-2015,2015,2
28-10-2015,2015,10
24-07-2014,2014,7
09-07-2014,2014,7
07-02-2012,2012,2
26-12-2013,2013,12
26-06-2015,2015,6
07-06-2015,2015,6
18-12-2013,2013,12
07-01-2015,2015,1
01-07-2015,2015,7
06-12-2013,2013,12
17-10-2015,2015,10
29-06-2013,2013,6
21-11-2012,2012,11
21-11-2013,2013,11
01-09-2012,2012,9
02-04-2015,2015,4
28-06-2012,2012,6
04-08-2015,2015,8
21-12-2012,2012,12
02-08-2012,2012,8
23-08-2013,2013,8
21-10-2015,2015,10
20-08-2013,2013,8
01-08-2015,2015,8
05-08-2015,2015,8
25-06-2015,2015,6
27-08-2014,2014,8
12-11-2015,2015,11
04-11-2015,2015,11
04-09-2015,2015,9
18-02-2015,2015,2
20-01-2015,2015,1
20-10-2012,2012,10
22-07-2012,2012,7
10-06-2015,2015,6
28-10-2014,2014,10
29-08-2014,2014,8
21-10-2015,2015,10
04-12-2015,2015,12
04-08-2015,2015,8
04-12-2014,2014,12
06-09-2014,2014,9
18-11-2014,2014,11
30-07-2013,2013,7
03-01-2012,2012,1
07-12-2012,2012,12
29-08-2013,2013,8
24-05-2015,2015,5
07-05-2013,2013,5
05-03-2014,2014,3
19-03-2014,2014,3
02-08-2012,2012,8
07-09-2012,2012,9
07-06-2015,2015,6
15-10-2012,2012,10
29-09-2015,2015,9
12-08-2015,2015,8
04-12-2015,2015,12
01-08-2013,2013,8
01-10-2013,2013,10
12-11-2015,2015,11
22-06-2015,2015,6
08-07-2012,2012,7
02-09-2015,2015,9
28-04-2013,2013,4
14-03-2014,2014,3
07-06-2013,2013,6
10-09-2014,2014,9
25-04-2013,2013,4
04-01-2012,2012,1
06-09-2014,2014,9
10-08-2014,2014,8
18-11-2014,2014,11
05-09-2015,2015,9
05-12-2012,2012,12
19-08-2015,2015,8
01-02-2014,2014,2
13-06-2014,2014,6
05-11-2015,2015,11
19-10-2015,2015,10
16-12-2015,2015,12
27-08-2013,2013,8
12-06-2013,2013,6
18-08-2015,2015,8
08-07-2012,2012,7
16-01-2013,2013,1
31-05-2012,2012,5
18-06-2014,2014,6
03-07-2014,2014,7
26-11-2014,2014,11
25-08-2012,2012,8
11-09-2014,2014,9
02-10-2015,2015,10
09-05-2015,2015,5
20-03-2013,2013,3
24-06-2015,2015,6
07-06-2015,2015,6
21-08-2014,2014,8
29-01-2013,2013,1
15-06-2013,2013,6
24-06-2012,2012,6
01-07-2015,2015,7
28-02-2015,2015,2
11-06-2014,2014,6
26-06-2015,2015,6
02-04-2014,2014,4
21-06-2012,2012,6
08-07-2012,2012,7
01-02-2014,2014,2
25-09-2015,2015,9
18-02-2015,2015,2
27-09-2014,2014,9
16-12-2013,2013,12
11-03-2012,2012,3
30-06-2012,2012,6
12-12-2015,2015,12
12-07-2012,2012,7
02-10-2015,2015,10
09-12-2012,2012,12
28-08-2014,2014,8
30-11-2014,2014,11
10-08-2014,2014,8
29-10-2015,2015,10
16-06-2012,2012,6
30-06-2015,2015,6
06-12-2013,2013,12
06-12-2013,2013,12
20-11-2015,2015,11
30-01-2014,2014,1
05-04-2014,2014,4
29-07-2014,2014,7
02-10-2014,2014,10
29-08-2013,2013,8
01-11-2012,2012,11
23-07-2014,2014,7
13-11-2014,2014,11
06-09-2013,2013,9
06-09-2014,2014,9
22-12-2012,2012,12
19-11-2014,2014,11
06-12-2013,2013,12
11-11-2015,2015,11
03-09-2015,2015,9
18-08-2015,2015,8
13-06-2014,2014,6
02-12-2012,2012,12
09-10-2015,2015,10
06-12-2013,2013,12
31-12-2014,2014,12
05-06-2015,2015,6
08-04-2014,2014,4
12-12-2014,2014,12
06-12-2013,2013,12
31-07-2012,2012,7
08-10-2014,2014,10
17-08-2013,2013,8
07-02-2015,2015,2
20-03-2014,2014,3
23-10-2014,2014,10
07-06-2012,2012,6
16-06-2012,2012,6
11-12-2013,2013,12
11-11-2014,2014,11
03-01-2015,2015,1
20-07-2013,2013,7
22-11-2014,2014,11
03-01-2015,2015,1
05-04-2015,2015,4
29-08-2013,2013,8
01-09-2012,2012,9
16-06-2015,2015,6
03-07-2013,2013,7
08-11-2013,2013,11
18-01-2013,2013,1
16-06-2012,2012,6
31-08-2014,2014,8
12-11-2015,2015,11
30-12-2015,2015,12
16-05-2015,2015,5
04-09-2014,2014,9
18-06-2014,2014,6
26-03-2014,2014,3
17-11-2015,2015,11
20-12-2012,2012,12
25-02-2015,2015,2
11-06-2014,2014,6
04-12-2014,2014,12
27-03-2013,2013,3
27-03-2015,2015,3
16-12-2014,2014,12
27-03-2015,2015,3
20-12-2012,2012,12
20-03-2012,2012,3
27-08-2014,2014,8
21-02-2013,2013,2
30-03-2013,2013,3
27-03-2015,2015,3
13-08-2014,2014,8
04-11-2012,2012,11
22-03-2013,2013,3
13-11-2013,2013,11
03-10-2013,2013,10
04-01-2013,2013,1
29-12-2015,2015,12
10-05-2013,2013,5
26-12-2015,2015,12
26-07-2012,2012,7
14-11-2012,2012,11
19-09-2014,2014,9
06-12-2014,2014,12
12-12-2012,2012,12
10-04-2015,2015,4
10-10-2012,2012,10
03-09-2015,2015,9
10-06-2015,2015,6
23-05-2013,2013,5
30-06-2015,2015,6
04-12-2015,2015,12
30-07-2015,2015,7
12-09-2014,2014,9
15-02-2014,2014,2
15-11-2014,2014,11
20-03-2012,2012,3
09-11-2014,2014,11
14-11-2015,2015,11
20-10-2012,2012,10
13-02-2014,2014,2
28-06-2014,2014,6
22-01-2012,2012,1
09-10-2015,2015,10
25-09-2015,2015,9
29-12-2015,2015,12
12-10-2014,2014,10
09-08-2015,2015,8
20-09-2012,2012,9
07-02-2014,2014,2
18-10-2012,2012,10
21-02-2015,2015,2
07-10-2015,2015,10
15-03-2013,2013,3
08-01-2015,2015,1
20-03-2012,2012,3
05-06-2014,2014,6
29-08-2012,2012,8
21-07-2015,2015,7
30-12-2014,2014,12
23-04-2015,2015,4
28-12-2014,2014,12
11-03-2015,2015,3
10-04-2012,2012,4
17-02-2015,2015,2
07-08-2015,2015,8
13-11-2014,2014,11
31-01-2015,2015,1
24-12-2015,2015,12
13-06-2015,2015,6
11-07-2015,2015,7
12-01-2013,2013,1
28-08-2014,2014,8
15-05-2013,2013,5
21-04-2012,2012,4
13-04-2012,2012,4
30-12-2012,2012,12
23-03-2012,2012,3
06-04-2014,2014,4
07-08-2015,2015,8
17-01-2013,2013,1
22-08-2013,2013,8
18-09-2014,2014,9
09-04-2015,2015,4
02-09-2015,2015,9
09-07-2013,2013,7
15-12-2015,2015,12
20-04-2014,2014,4
12-08-2015,2015,8
15-12-2015,2015,12
03-07-2015,2015,7
20-04-2014,2014,4
13-06-2012,2012,6
05-05-2015,2015,5
07-08-2015,2015,8
14-07-2015,2015,7
15-12-2015,2015,12
27-12-2014,2014,12
11-11-2015,2015,11
29-11-2014,2014,11
17-04-2014,2014,4
12-08-2014,2014,8
12-07-2014,2014,7
31-07-2015,2015,7
30-12-2012,2012,12
15-12-2015,2015,12
10-02-2015,2015,2
14-01-2014,2014,1
13-02-2015,2015,2
09-07-2015,2015,7
27-04-2013,2013,4
24-09-2013,2013,9
03-12-2015,2015,12
05-09-2013,2013,9
08-06-2014,2014,6
28-03-2015,2015,3
11-12-2012,2012,12
01-05-2014,2014,5
30-10-2015,2015,10
18-03-2014,2014,3
03-10-2014,2014,10
14-05-2015,2015,5
26-02-2014,2014,2
23-01-2015,2015,1
01-10-2013,2013,10
18-03-2014,2014,3
14-11-2013,2013,11
18-03-2014,2014,3
17-01-2013,2013,1
05-10-2014,2014,10
13-08-2014,2014,8
22-03-2013,2013,3
03-01-2015,2015,1
18-09-2015,2015,9
20-10-2012,2012,10
14-11-2013,2013,11
04-08-2012,2012,8
09-08-2014,2014,8
26-09-2015,2015,9
24-09-2014,2014,9
10-07-2012,2012,7
30-07-2015,2015,7
21-01-2015,2015,1
16-12-2012,2012,12
15-09-2014,2014,9
24-10-2015,2015,10
11-07-2013,2013,7
17-02-2015,2015,2
28-01-2014,2014,1
14-06-2015,2015,6
06-09-2013,2013,9
25-03-2014,2014,3
25-11-2015,2015,11
15-02-2012,2012,2
21-06-2015,2015,6
20-05-2015,2015,5
12-04-2014,2014,4
27-09-2013,2013,9
07-05-2015,2015,5
31-05-2013,2013,5
02-12-2014,2014,12
28-05-2013,2013,5
23-12-2014,2014,12
30-08-2014,2014,8
26-09-2015,2015,9
17-09-2013,2013,9
28-11-2014,2014,11
05-03-2015,2015,3
24-10-2015,2015,10
01-08-2014,2014,8
09-12-2014,2014,12
28-02-2014,2014,2
21-05-2014,2014,5
18-09-2015,2015,9
25-08-2015,2015,8
16-08-2015,2015,8
07-12-2012,2012,12
26-09-2015,2015,9
14-05-2014,2014,5
02-10-2015,2015,10
15-03-2013,2013,3
15-11-2014,2014,11
17-12-2015,2015,12
15-11-2013,2013,11
13-04-2012,2012,4
17-03-2015,2015,3
02-06-2012,2012,6
10-04-2014,2014,4
27-11-2013,2013,11
22-05-2015,2015,5
09-04-2013,2013,4
18-10-2014,2014,10
07-09-2012,2012,9
23-09-2014,2014,9
29-03-2014,2014,3
13-04-2012,2012,4
11-06-2015,2015,6
17-08-2012,2012,8
06-10-2013,2013,10
11-03-2014,2014,3
03-09-2014,2014,9
28-07-2015,2015,7
12-09-2014,2014,9
15-08-2014,2014,8
06-11-2015,2015,11
08-08-2015,2015,8
13-04-2013,2013,4
31-05-2013,2013,5
24-12-2015,2015,12
20-09-2014,2014,9
23-07-2014,2014,7
10-10-2014,2014,10
26-06-2014,2014,6
28-08-2015,2015,8
11-05-2013,2013,5
22-10-2015,2015,10
15-02-2015,2015,2
20-09-2014,2014,9
26-11-2014,2014,11
21-04-2012,2012,4
18-05-2013,2013,5
12-09-2015,2015,9
06-09-2015,2015,9
06-08-2014,2014,8
04-11-2012,2012,11
07-11-2012,2012,11
15-05-2015,2015,5
20-03-2012,2012,3
14-11-2014,2014,11
01-07-2014,2014,7
20-12-2013,2013,12
09-01-2015,2015,1
07-11-2015,2015,11
18-09-2013,2013,9
28-12-2012,2012,12
12-09-2015,2015,9
25-08-2015,2015,8
09-01-2012,2012,1
12-01-2013,2013,1
20-12-2013,2013,12
11-10-2014,2014,10
14-05-2014,2014,5
07-12-2012,2012,12
10-11-2012,2012,11
13-04-2012,2012,4
30-09-2014,2014,9
11-06-2015,2015,6
03-01-2012,2012,1
04-09-2015,2015,9
09-12-2014,2014,12
14-11-2015,2015,11
20-02-2013,2013,2
18-05-2013,2013,5
18-12-2014,2014,12
09-12-2014,2014,12
26-07-2012,2012,7
11-04-2015,2015,4
06-11-2012,2012,11
02-11-2013,2013,11
06-06-2015,2015,6
18-12-2014,2014,12
01-10-2013,2013,10
05-10-2012,2012,10
06-06-2012,2012,6
07-06-2012,2012,6
11-12-2014,2014,12
09-06-2015,2015,6
05-06-2015,2015,6
19-08-2014,2014,8
31-05-2013,2013,5
14-07-2015,2015,7
27-06-2015,2015,6
08-10-2013,2013,10
18-12-2014,2014,12
09-12-2014,2014,12
07-12-2014,2014,12
07-02-2014,2014,2
16-10-2013,2013,10
29-05-2013,2013,5
15-01-2013,2013,1
26-09-2013,2013,9
21-08-2015,2015,8
26-09-2013,2013,9
09-10-2015,2015,10
13-06-2015,2015,6
24-11-2012,2012,11
03-04-2012,2012,4
25-10-2013,2013,10
07-05-2014,2014,5
25-06-2014,2014,6
02-08-2015,2015,8
14-12-2012,2012,12
26-11-2013,2013,11
10-06-2015,2015,6
26-12-2012,2012,12
09-12-2015,2015,12
26-03-2013,2013,3
12-04-2015,2015,4
01-09-2015,2015,9
19-07-2015,2015,7
15-09-2013,2013,9
24-05-2013,2013,5
06-06-2015,2015,6
22-07-2015,2015,7
26-09-2013,2013,9
18-01-2014,2014,1
18-12-2015,2015,12
26-03-2013,2013,3
05-03-2014,2014,3
08-11-2014,2014,11
29-04-2012,2012,4
25-09-2012,2012,9
26-05-2015,2015,5
24-03-2012,2012,3
17-09-2015,2015,9
25-06-2015,2015,6
08-08-2012,2012,8
11-05-2014,2014,5
09-12-2015,2015,12
26-08-2015,2015,8
25-11-2014,2014,11
24-07-2015,2015,7
31-07-2012,2012,7
29-09-2015,2015,9
22-10-2013,2013,10
27-01-2015,2015,1
22-10-2015,2015,10
04-11-2015,2015,11
10-02-2015,2015,2
16-09-2015,2015,9
28-01-2015,2015,1
06-05-2015,2015,5
31-07-2012,2012,7
01-03-2014,2014,3
11-10-2012,2012,10
27-06-2014,2014,6
03-11-2013,2013,11
15-02-2012,2012,2
12-03-2013,2013,3
22-11-2015,2015,11
09-09-2014,2014,9
07-11-2015,2015,11
06-10-2015,2015,10
06-07-2015,2015,7
09-09-2015,2015,9
17-04-2013,2013,4
09-04-2015,2015,4
10-11-2013,2013,11
25-10-2013,2013,10
27-11-2012,2012,11
12-05-2013,2013,5
07-08-2012,2012,8
17-04-2013,2013,4
01-06-2014,2014,6
17-08-2014,2014,8
22-02-2015,2015,2
07-06-2014,2014,6
19-12-2015,2015,12
11-05-2014,2014,5
09-10-2014,2014,10
25-11-2014,2014,11
11-11-2015,2015,11
18-06-2014,2014,6
14-12-2012,2012,12
20-03-2015,2015,3
19-09-2015,2015,9
25-09-2012,2012,9
25-06-2015,2015,6
24-05-2013,2013,5
25-06-2015,2015,6
24-04-2013,2013,4
17-04-2013,2013,4
14-06-2015,2015,6
04-08-2015,2015,8
09-06-2015,2015,6
05-11-2012,2012,11
20-06-2015,2015,6
24-08-2012,2012,8
28-12-2014,2014,12
18-09-2015,2015,9
04-08-2012,2012,8
15-11-2014,2014,11
19-05-2015,2015,5
19-11-2015,2015,11
02-07-2015,2015,7
31-03-2015,2015,3
26-01-2014,2014,1
27-12-2015,2015,12
12-11-2014,2014,11
25-06-2015,2015,6
14-03-2015,2015,3
06-10-2012,2012,10
01-11-2012,2012,11
16-08-2015,2015,8
20-06-2015,2015,6
10-05-2013,2013,5
24-10-2015,2015,10
05-10-2012,2012,10
01-05-2013,2013,5
10-02-2014,2014,2
09-06-2013,2013,6
13-07-2014,2014,7
29-12-2015,2015,12
28-08-2012,2012,8
09-06-2015,2015,6
05-09-2014,2014,9
24-01-2012,2012,1
17-04-2013,2013,4
28-07-2015,2015,7
20-03-2014,2014,3
27-10-2013,2013,10
01-02-2013,2013,2
22-11-2014,2014,11
17-04-2013,2013,4
21-07-2015,2015,7
11-09-2013,2013,9
17-05-2012,2012,5
21-08-2013,2013,8
27-11-2014,2014,11
28-11-2012,2012,11
11-10-2014,2014,10
15-09-2015,2015,9
07-11-2014,2014,11
02-11-2013,2013,11
28-12-2013,2013,12
15-08-2012,2012,8
15-02-2014,2014,2
07-06-2014,2014,6
30-08-2014,2014,8
18-06-2015,2015,6
02-08-2013,2013,8
07-05-2014,2014,5
22-08-2015,2015,8
11-05-2014,2014,5
05-10-2014,2014,10
19-09-2014,2014,9
